google translate review_text_value,review_text,review_rating,review_likes,application_id,review_datetime_utc,constructive,constructive_review,This review is about...
"This is my first time in your application to apply, I'll give you 4 stars because it's so fast to process but the payment schedule same with other loan applications that it didn't follow what I applied in mode of payment","This is my first time in your application to apply, I'll give you 4 stars because it so fast to process but the payment schedule same with other loan applications that it didn't follow what I applied in mode of payment",4,1,ph.loanpeso.fast,2023-07-06 08:09:40,1,1,
Its not really good this app.its not working to my phone i follow the instruction already,Its not really good this app.its not working to my phone i follow the instruction already,1,0,ph.com.metrobank.mcc.mbonline,2023-10-11 22:04:19,1,1,
"Home Credit is helping a lot for my financial needs, thank you for this company","Home Credit is helping a lot for my financial needs , thank you for this company",5,0,ph.homecredit.myhomecredit,2023-09-23 05:05:09,1,1,
I hope more options are available on this app,I hope is more available options on this app,4,0,com.abs.pesobuffet.android,2023-09-14 01:38:56,1,1,
Never had any issues using the application. Convenient to use and no delays.,Never had any issues using the application. Convenient to use and no delays.,5,0,com.cimbph.app2022,2023-08-28 11:02:20,1,1,
You can load easily,Nakakadali Ka makapag load,5,0,com.tmart.pesoq,2023-09-03 06:09:23,1,1,
So easy to get a loan,So easy to get loan,4,0,ph.loanpeso.fast,2023-09-11 04:54:03,1,1,
"Very simple and straightforward app. If you still need customer service landline, you must be a different breed of human.","Very simple and straightforward app. If you still need customer service landline, you must be a different breed of human.",5,2,ph.seabank.seabank,2023-07-13 16:15:48,1,1,
Very Very Helpful... It has a Long term for Repayment.. Legit Loan app. Very Good App..,Very Very Helpful... It has a Long term for Repayment.. Legit Loan app. Very Good App..,5,0,u.money.spend,2023-08-30 03:52:34,1,1,
"Best banking app I've ever used. Easy to use, I can cashin easily since robinsons is just walking distance from our apartment. You can get free debit card too with your name in it, the free 3 bank transfer is also useful","Best banking app I've ever used. Easy to use, I can cashin easily since robinsons is just walking distance from our apartment. You can get free debit card too with your name in it, the free 3 bank transfer is also useful",5,3,ph.com.gotyme,2023-08-28 06:51:07,1,1,
"""Sorry, we're fixing connection issues right now."" :(( i've been trying to log in since last week, but still the same. Fix this please. :(","""Sorry, we're fixing connection issues right now."" :(( i've been trying to log in since last week, pero ganon pa rin. Fix this please. :(",1,4,www.mobile.bdo.com.ph,2023-03-23 12:22:39,1,1,
"Paasa loan app. Gave 1k the Pag iloan mo reject. Waited another month then gave 2200, then also rejected. Didn't even bother telling the client the reason for rejection when all requirements have been submitted. Will be deleting this non sense app!!","Paasa loan app. Gave 1k the Pag iloan mo reject. Waited another month then gave 2200, then reject din. Didn't even bother tell the client the reason for rejection when all requirements have been submitted. Will be deleting this non sense app!!",1,0,com.juanhand.fast.cash.peso.loan.app,2023-09-21 08:23:53,1,1,
Very easy to fill up hope its fast approval,Very easy to fill up hope its fast aproval,5,1,ph.lhl.pautangpeso,2023-07-31 04:52:58,1,1,
"Incomplete Regions, no region XI","Incomplete Regions, no region XI",1,0,com.mocasa.ph,2023-04-24 02:14:40,1,1,
"Amazing App. Fast-Paced, User friendly, Very helpful","Amazing App. Fast-Paced, User friendly, Very helpful",5,2,com.plentina.app,2021-09-23 00:17:16,1,1,
I just got my loan today. they are really efficient and you can rely on in times of crisis. thank you,i just got my loan today. they are really efficient and you can rely on in times of crisis. thank you.,5,0,u.money.spend,2023-09-28 01:28:57,1,1,
awesome apps,awesome apps,5,0,com.abs.pesobuffet.android,2023-09-18 10:48:20,1,1,
My app won't open it just shows the icon. Is there an ongoing issue with the app? Do I need to uninstall and install it?,My app won't open it just shows the icon. Is there an ongoing issues with the app? Do I need to uninstall and install it?,1,0,com.unionbankph.online,2023-10-04 08:58:48,1,1,
Difficult to touch..,Difficult to intouch..,1,0,ph.pesoredee.mobile.android,2023-09-29 08:13:41,1,1,
"Doesn't track transactions, not user friendly, practically useless","Doesn't track transaction, not user friendly, practically useless",1,1,ph.com.psbankonline,2023-04-01 08:51:29,1,1,
Loan application was very EASY and FAST withdrawal.,Loan application was very EASY and FAST withdrawal.,5,0,com.tmart.pesoq,2023-08-01 23:57:53,1,1,
Easy to use the app,Easy to use the app,5,0,com.dwidasa.cb.mb.android,2022-03-07 09:05:32,1,1,
Messy card transactions history. Totally not accurate. No direct card payment. OTP super delayed. Unreliable in critical moments,Messy card transactions history. Totally not accurate. No direct card payment. OTP super delayed. Unreliable in critical moments,1,0,com.securitybank.online,2023-01-05 09:33:38,1,1,
thanks for the fast and easy loan,thanks for fast and easy loan,5,0,ph.onlineloans.mobile.android,2023-10-11 12:22:48,1,1,
Doesn't give me any info on how to claim rewards and no email option to contact us for users that are overseas.,Doesn't give me any info on how to claim rewards and no email option for contact us for users that are overseas.,1,0,com.citibank.CitibankPH,2022-07-14 15:31:04,1,1,
"I'm not...when I checked my account a while ago, the mobile apps were cheating",Di ako...maka pag check ang account ko kanina pa nag loloko ang mobile apps nnyo,3,0,ph.com.psbankonline,2021-06-30 10:20:23,1,1,
"They keep calling you even though you said it, you know it's the due date and you'll pay later... They're still angry... Deceptive ads, long term payment pro, you almost paid the 1st installment... But the processing and service fee is big...","They keep calling you kahit sinabi mo na, alam mo na due date at later ka magbabayad... Galit pa sila... Mapanlinlang ads nla, long term payment pro halos binayaran mo na sa 1st installment... Tpos ang laki ng processing at service fee...",1,0,ph.loanpeso.fast,2023-04-21 04:45:36,1,1,
Always error when trying to connect my card online always says try again later,Always error when trying to connect my card online always says try again later,1,0,com.rcbc.mobilebanking,2023-01-05 03:20:30,1,1,
"Thank you for a job well done Mocasa, been in your app since you started I never complained nor got any issues to other stores.","Thank you for a job well done Mocasa, been in your app since you started I never complain nor got any issues to other stores.",5,0,com.mocasa.ph,2022-08-25 22:18:22,1,1,
"THE APPS ARE FOR WLAN ACCOUNTS .... SCAMMER TO GUYS .... LOAN 2K... YOU WILL RECEIVE 1,400. First, there will be 600 immediately deducted, then it's only 1 week... plus 100 pesos everyday if you haven't paid the due date.... don't be fooled, promise Scammer....","Yung APPS NA TO WLANG KWENTA ....SCAMMER TO GUYS .... 2K LOAN MO... marerecieve MO 1,400 lng . Una plng may 600 na agad bawas tapos 1week lng to... plus 100 pesos everyday pag di ka nakabayad ng due date.... wag kau d2 mag papaniwala promise Scammer to....",1,0,com.tmart.pesoq,2023-08-29 01:13:31,1,1,
Easy to register. There is an update after testing a few services,Easy to register. May update after testing few services,5,0,com.tonik.mobile,2023-09-03 08:00:00,1,1,
Slow internet,Slow internet,1,0,com.landbank.mobilebanking,2023-05-07 09:28:05,1,1,
very low interest that why this app loan I choose,very low interest that why this app loan I choose,5,0,com.pesoloan,2023-09-20 09:10:16,1,1,
"The best banking app! Hands down. I have tried BDO, ING, MB, UB, CIMB, Tonik, BPI, and etc. This is above shoulders among the competition.","The best banking app! Hands down. I have tried BDO, ING, MB, UB, CIMB, Tonik, BPI, and etc. This is above shoulders among the competition.",5,0,com.citibank.CitibankPH,2022-07-24 13:49:14,1,1,
great apps,great apps,5,0,com.plentina.app,2022-04-30 04:47:58,1,1,
"it is the best loan online app, very low interest","it is the best loan online app, very low interest",4,0,com.abs.pesobuffet.android,2023-09-19 09:10:51,1,1,
Process was quick and easy but the fees were really high. If you loan 2k you only get 1300. You also need to pay it in 7 days. Great when in a pinch but I probably won't use it again after I pay back this loan,Process was quick and easy but the fees were really high. If you loan 2k you only get 1300. You also need to pay it in 7 days. Great when in a pinch but I probably won't use it again after I pay back this loan,2,25,com.valley.loan,2023-10-08 04:56:09,1,1,
Fast loan easy to apply,Fast loan easy to apply,5,0,ph.loans.mobile,2023-09-02 05:08:11,1,1,
The app keeps asking me the change password and its annoying. There are times I can't process the transaction for no reason,The app keep asking me the change password and its annoying. There are times I can't process the transaction for no reason,1,0,www.mobile.bdo.com.ph,2023-10-06 04:37:25,1,1,
